               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  23,            0.025351,           0.0092659,            0.006565,             0.99578,             0.99669,             0.99496,             0.80075,            0.017372,           0.0038267,            0.002644,            0.007822,            0.007822,            0.007822
                  24,            0.024564,            0.008964,           0.0066798,             0.99079,             0.98218,             0.99449,              0.8332,            0.014772,           0.0037491,           0.0028948,            0.007723,            0.007723,            0.007723
                  25,            0.023806,           0.0090841,           0.0071447,             0.98323,             0.98114,             0.99145,             0.80817,             0.01602,           0.0038882,           0.0030308,            0.007624,            0.007624,            0.007624
                  26,            0.023564,           0.0089267,           0.0066984,             0.98676,             0.99115,             0.99378,             0.85445,            0.014572,           0.0037694,           0.0019756,            0.007525,            0.007525,            0.007525
                  27,            0.023287,           0.0085714,           0.0065901,             0.99622,             0.99448,             0.99494,             0.83913,            0.013637,           0.0037623,           0.0021707,            0.007426,            0.007426,            0.007426
                  28,            0.023007,           0.0089418,           0.0060759,             0.99816,             0.99871,               0.995,             0.79292,               0.014,           0.0035781,           0.0021414,            0.007327,            0.007327,            0.007327
                  29,            0.022969,           0.0088434,           0.0060754,             0.99511,              0.9986,             0.99489,             0.84837,            0.013546,           0.0034856,           0.0019837,            0.007228,            0.007228,            0.007228
                  30,            0.022528,           0.0088587,           0.0059356,             0.99806,             0.99979,             0.99498,             0.84726,             0.01345,           0.0036559,           0.0019453,            0.007129,            0.007129,            0.007129
                  31,             0.02279,           0.0087619,           0.0054567,             0.99802,                   1,               0.995,             0.86411,             0.01387,           0.0033521,           0.0017808,             0.00703,             0.00703,             0.00703
                  32,            0.021302,           0.0083103,           0.0055899,             0.99878,             0.99987,               0.995,             0.84968,            0.013552,           0.0036163,           0.0018434,            0.006931,            0.006931,            0.006931
                  33,            0.021704,           0.0086728,           0.0055872,             0.99946,                   1,               0.995,             0.84869,            0.012551,           0.0036345,           0.0017373,            0.006832,            0.006832,            0.006832
                  34,             0.02132,           0.0083826,           0.0051174,             0.99815,             0.99926,               0.995,             0.84251,             0.01328,           0.0034407,           0.0018809,            0.006733,            0.006733,            0.006733
                  35,            0.021543,           0.0082262,           0.0054881,             0.99796,              0.9989,               0.995,             0.86311,             0.01259,            0.003576,           0.0017729,            0.006634,            0.006634,            0.006634
                  36,             0.02167,           0.0084594,           0.0057954,              0.9989,             0.99981,               0.995,             0.85536,            0.012708,           0.0035676,           0.0017922,            0.006535,            0.006535,            0.006535
                  37,            0.020806,           0.0083388,           0.0057756,             0.99487,             0.99779,               0.995,             0.87589,            0.012074,           0.0035402,           0.0025313,            0.006436,            0.006436,            0.006436
                  38,            0.020266,           0.0083059,            0.005493,             0.99896,             0.99635,               0.995,             0.87852,            0.012433,           0.0034876,           0.0017257,            0.006337,            0.006337,            0.006337
                  39,            0.020371,           0.0082334,           0.0055819,              0.9985,             0.99708,             0.99499,                0.87,            0.011725,           0.0036421,           0.0016079,            0.006238,            0.006238,            0.006238
                  40,            0.019896,           0.0082422,           0.0049942,               0.999,             0.99779,               0.995,             0.87882,            0.011218,           0.0032111,           0.0015396,            0.006139,            0.006139,            0.006139
                  41,            0.020469,           0.0081993,            0.005176,             0.99746,                   1,               0.995,             0.87415,            0.011008,           0.0034916,           0.0017738,             0.00604,             0.00604,             0.00604
                  42,            0.019654,           0.0077686,            0.005133,             0.99841,              0.9991,               0.995,             0.86456,            0.012931,           0.0034062,           0.0015095,            0.005941,            0.005941,            0.005941
                  43,            0.019693,           0.0080459,           0.0048611,             0.99944,                   1,               0.995,             0.85906,            0.011504,           0.0032879,           0.0015539,            0.005842,            0.005842,            0.005842
                  44,             0.01907,           0.0077182,           0.0049982,              0.9992,                   1,               0.995,             0.87868,             0.01136,           0.0032287,            0.001391,            0.005743,            0.005743,            0.005743
                  45,            0.019251,           0.0078919,           0.0047573,             0.99839,              0.9989,               0.995,             0.88627,            0.010011,           0.0033745,           0.0014349,            0.005644,            0.005644,            0.005644
                  46,            0.018764,           0.0078553,           0.0046049,             0.99793,              0.9998,               0.995,             0.87271,            0.010505,           0.0031382,           0.0013578,            0.005545,            0.005545,            0.005545
                  47,            0.018842,           0.0077089,           0.0047154,             0.99916,                   1,               0.995,             0.88529,            0.010737,           0.0030284,           0.0014278,            0.005446,            0.005446,            0.005446
                  48,            0.018782,           0.0080415,           0.0044055,             0.99919,                   1,               0.995,             0.89096,           0.0094873,           0.0029234,           0.0013716,            0.005347,            0.005347,            0.005347
                  49,            0.018199,           0.0076116,           0.0046774,             0.99785,              0.9968,               0.995,             0.89613,           0.0095542,           0.0030694,           0.0014203,            0.005248,            0.005248,            0.005248
                  50,            0.018273,           0.0078121,           0.0045911,             0.99823,             0.99926,              0.9949,             0.88401,           0.0098183,            0.002984,           0.0013839,            0.005149,            0.005149,            0.005149
                  51,            0.018193,           0.0078136,           0.0043257,             0.99881,                   1,               0.995,             0.88504,           0.0097001,            0.002896,           0.0012315,             0.00505,             0.00505,             0.00505
                  52,            0.017143,           0.0079193,           0.0039292,              0.9991,             0.99985,               0.995,              0.9037,           0.0096015,           0.0028968,           0.0012488,            0.004951,            0.004951,            0.004951
                  53,            0.018034,           0.0073468,           0.0043341,             0.99913,             0.99984,               0.995,             0.89968,            0.010016,           0.0029099,           0.0012836,            0.004852,            0.004852,            0.004852
                  54,            0.017241,           0.0075812,           0.0038736,             0.99903,             0.99984,               0.995,             0.88351,           0.0093881,           0.0029293,           0.0012492,            0.004753,            0.004753,            0.004753
                  55,             0.01685,           0.0074209,           0.0042415,             0.99933,                   1,               0.995,             0.88879,            0.010713,           0.0030079,           0.0012175,            0.004654,            0.004654,            0.004654
                  56,            0.016909,           0.0073218,           0.0045131,             0.99901,              0.9999,               0.995,             0.88918,            0.010094,           0.0031651,           0.0012567,            0.004555,            0.004555,            0.004555
                  57,            0.016982,           0.0075257,           0.0039814,             0.99868,             0.99984,               0.995,             0.89095,           0.0097541,           0.0030469,           0.0011826,            0.004456,            0.004456,            0.004456
                  58,            0.016414,            0.007552,           0.0041645,             0.99946,                   1,               0.995,             0.90759,           0.0091357,           0.0028581,           0.0011421,            0.004357,            0.004357,            0.004357
                  59,            0.016479,           0.0073173,           0.0042517,             0.99928,                   1,               0.995,             0.90976,            0.009406,           0.0028694,           0.0010984,            0.004258,            0.004258,            0.004258
                  60,            0.016145,           0.0072116,           0.0036935,             0.99955,                   1,               0.995,             0.89757,           0.0086565,           0.0029728,           0.0010627,            0.004159,            0.004159,            0.004159
                  61,            0.015791,           0.0072631,           0.0036282,             0.99949,                   1,               0.995,             0.90631,           0.0084422,           0.0028178,           0.0011104,             0.00406,             0.00406,             0.00406
                  62,            0.015605,           0.0070172,           0.0033345,              0.9995,                   1,               0.995,             0.89861,           0.0090835,           0.0027155,           0.0010588,            0.003961,            0.003961,            0.003961
                  63,             0.01558,           0.0072059,             0.00376,             0.99955,                   1,               0.995,             0.90265,           0.0085494,            0.002819,            0.001092,            0.003862,            0.003862,            0.003862
                  64,            0.015917,           0.0071285,           0.0035557,             0.99714,                   1,               0.995,             0.90845,           0.0087467,           0.0028246,           0.0013721,            0.003763,            0.003763,            0.003763
                  65,            0.015186,            0.006916,           0.0036683,             0.99958,                   1,               0.995,              0.9068,           0.0084564,           0.0026914,           0.0010054,            0.003664,            0.003664,            0.003664
                  66,            0.015506,           0.0070861,           0.0034369,             0.99803,                   1,               0.995,             0.90703,            0.008772,           0.0026774,           0.0012423,            0.003565,            0.003565,            0.003565
                  67,            0.014982,             0.00675,           0.0035912,             0.99819,              0.9989,               0.995,             0.92175,           0.0084673,           0.0026399,           0.0014537,            0.003466,            0.003466,            0.003466
                  68,             0.01482,           0.0069799,           0.0033213,             0.99821,             0.99999,               0.995,             0.90504,           0.0086815,           0.0026874,          0.00097665,            0.003367,            0.003367,            0.003367
                  69,            0.015285,           0.0069292,           0.0032541,             0.99956,                   1,               0.995,             0.92295,           0.0080299,           0.0026226,          0.00089468,            0.003268,            0.003268,            0.003268
                  70,            0.014382,            0.006952,            0.002783,             0.99957,                   1,               0.995,             0.91729,            0.007854,            0.002654,          0.00091042,            0.003169,            0.003169,            0.003169
                  71,            0.014961,           0.0068379,           0.0035358,              0.9995,             0.99996,               0.995,             0.90979,           0.0083411,           0.0026635,           0.0008762,             0.00307,             0.00307,             0.00307
                  72,            0.014644,           0.0067542,           0.0030934,             0.99965,                   1,               0.995,             0.90995,           0.0079528,           0.0026563,          0.00085831,            0.002971,            0.002971,            0.002971
                  73,            0.014228,           0.0068127,           0.0030465,              0.9995,                   1,               0.995,             0.92242,           0.0075605,           0.0027043,          0.00086802,            0.002872,            0.002872,            0.002872
                  74,            0.013896,            0.006581,           0.0030063,             0.99769,             0.99792,             0.99499,             0.92565,           0.0074895,           0.0026052,           0.0017719,            0.002773,            0.002773,            0.002773
                  75,            0.013927,           0.0066766,           0.0033661,             0.99973,                   1,               0.995,             0.92305,           0.0077219,           0.0026161,          0.00080586,            0.002674,            0.002674,            0.002674
                  76,            0.014129,           0.0069088,           0.0030698,             0.99973,                   1,               0.995,             0.92162,           0.0073989,           0.0025234,          0.00079576,            0.002575,            0.002575,            0.002575
                  77,            0.013952,           0.0066203,           0.0030213,             0.99958,                   1,               0.995,             0.92163,           0.0075259,           0.0025844,          0.00078888,            0.002476,            0.002476,            0.002476
                  78,            0.013394,           0.0065948,            0.003158,             0.99963,                   1,               0.995,             0.92831,           0.0070526,           0.0025594,            0.000773,            0.002377,            0.002377,            0.002377
                  79,            0.013182,           0.0064921,           0.0027561,             0.99964,                   1,               0.995,             0.92705,           0.0070467,           0.0025407,          0.00077177,            0.002278,            0.002278,            0.002278
                  80,             0.01316,           0.0065929,           0.0031311,             0.99949,                   1,               0.995,              0.9251,           0.0069774,           0.0024694,           0.0007495,            0.002179,            0.002179,            0.002179
                  81,            0.012989,           0.0065127,           0.0030597,             0.99967,                   1,               0.995,             0.92907,            0.007061,           0.0024746,          0.00071236,             0.00208,             0.00208,             0.00208
                  82,            0.012978,           0.0064421,           0.0026802,              0.9996,                   1,               0.995,             0.92442,           0.0071152,           0.0024694,            0.000692,            0.001981,            0.001981,            0.001981
                  83,            0.012769,           0.0063693,           0.0026102,             0.99962,                   1,               0.995,             0.93094,             0.00699,           0.0024069,          0.00067851,            0.001882,            0.001882,            0.001882
                  84,            0.013146,           0.0066421,           0.0024138,             0.99959,                   1,               0.995,             0.92612,            0.006784,           0.0023979,          0.00064114,            0.001783,            0.001783,            0.001783
                  85,            0.012488,           0.0062959,           0.0027796,             0.99966,                   1,               0.995,             0.93269,           0.0067063,           0.0024375,          0.00061395,            0.001684,            0.001684,            0.001684
                  86,            0.012377,           0.0061998,           0.0024982,             0.99975,                   1,               0.995,             0.93424,           0.0067111,           0.0024074,          0.00060289,            0.001585,            0.001585,            0.001585
                  87,            0.011994,           0.0060824,           0.0023029,             0.99968,                   1,               0.995,              0.9352,           0.0068015,            0.002422,          0.00058724,            0.001486,            0.001486,            0.001486
                  88,            0.012001,            0.006383,           0.0026588,             0.99971,                   1,               0.995,             0.93601,           0.0067498,           0.0024025,          0.00057229,            0.001387,            0.001387,            0.001387
                  89,            0.011436,           0.0060774,           0.0021816,             0.99972,                   1,               0.995,             0.93332,           0.0065968,           0.0024242,          0.00055481,            0.001288,            0.001288,            0.001288
                  90,            0.012006,            0.006239,            0.002548,             0.99963,                   1,               0.995,             0.93581,           0.0065381,            0.002459,          0.00055001,            0.001189,            0.001189,            0.001189
                  91,            0.011321,           0.0061441,            0.002338,             0.99965,                   1,               0.995,             0.93093,           0.0065721,           0.0024456,          0.00052339,             0.00109,             0.00109,             0.00109
                  92,            0.011755,           0.0058805,           0.0020539,             0.99962,                   1,               0.995,             0.94076,           0.0062525,           0.0023872,          0.00051731,            0.000991,            0.000991,            0.000991
                  93,            0.011423,           0.0062706,           0.0021474,             0.99969,                   1,               0.995,             0.94024,           0.0064478,           0.0023556,          0.00048865,            0.000892,            0.000892,            0.000892
                  94,            0.011329,           0.0060533,           0.0016775,              0.9997,                   1,               0.995,             0.94366,           0.0063417,           0.0023503,          0.00046681,            0.000793,            0.000793,            0.000793
                  95,            0.010931,           0.0059208,           0.0021565,             0.99971,                   1,               0.995,             0.93969,           0.0063058,           0.0023484,          0.00046027,            0.000694,            0.000694,            0.000694
                  96,            0.011127,           0.0060304,           0.0024185,             0.99971,                   1,               0.995,             0.94119,            0.006272,            0.002371,          0.00044584,            0.000595,            0.000595,            0.000595
                  97,            0.010473,           0.0058073,           0.0016496,             0.99972,                   1,               0.995,             0.94049,           0.0062053,            0.002399,          0.00042989,            0.000496,            0.000496,            0.000496
                  98,            0.010693,           0.0058063,           0.0018596,             0.99974,                   1,               0.995,             0.94265,           0.0060487,           0.0023848,          0.00041906,            0.000397,            0.000397,            0.000397
                  99,            0.011029,           0.0058178,           0.0016466,             0.99974,                   1,               0.995,             0.94312,           0.0060335,           0.0023231,          0.00041238,            0.000298,            0.000298,            0.000298
