               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  50,            0.023192,            0.011497,            0.013521,                   0,                   0,                   0,                   0,                   0,           0.0075257,                   0,             0.00461,             0.00461,             0.00461
                  51,            0.023307,            0.011434,            0.011702,                   0,                   0,                   0,                   0,                   0,           0.0071404,                   0,              0.0045,              0.0045,              0.0045
                  52,            0.023047,            0.011539,            0.013236,                   0,                   0,                   0,                   0,                   0,           0.0073508,                   0,             0.00439,             0.00439,             0.00439
                  53,            0.022089,            0.011347,            0.011808,                   0,                   0,                   0,                   0,                   0,           0.0075714,                   0,             0.00428,             0.00428,             0.00428
                  54,            0.022264,            0.011081,            0.012473,                   0,                   0,                   0,                   0,                   0,           0.0075324,                   0,             0.00417,             0.00417,             0.00417
                  55,            0.021867,            0.011119,            0.011878,                   0,                   0,                   0,                   0,                   0,            0.007204,                   0,             0.00406,             0.00406,             0.00406
                  56,            0.021715,            0.011222,            0.012311,                   0,                   0,                   0,                   0,                   0,           0.0074385,                   0,             0.00395,             0.00395,             0.00395
                  57,            0.021577,            0.010767,            0.010528,                   0,                   0,                   0,                   0,                   0,           0.0078469,                   0,             0.00384,             0.00384,             0.00384
                  58,            0.021622,            0.010942,            0.011847,                   0,                   0,                   0,                   0,                   0,           0.0083045,                   0,             0.00373,             0.00373,             0.00373
                  59,            0.021129,            0.010744,            0.010551,                   0,                   0,                   0,                   0,                   0,           0.0078688,                   0,             0.00362,             0.00362,             0.00362
                  60,             0.02102,             0.01098,            0.011037,                   0,                   0,                   0,                   0,                   0,            0.007191,                   0,             0.00351,             0.00351,             0.00351
                  61,            0.021057,            0.010852,            0.010609,                   0,                   0,                   0,                   0,                   0,           0.0080747,                   0,              0.0034,              0.0034,              0.0034
                  62,            0.020884,            0.010695,            0.011149,                   0,                   0,                   0,                   0,                   0,           0.0072666,                   0,             0.00329,             0.00329,             0.00329
                  63,             0.02047,            0.010719,            0.010297,                   0,                   0,                   0,                   0,                   0,            0.007919,                   0,             0.00318,             0.00318,             0.00318
                  64,            0.020124,            0.010509,            0.010293,                   0,                   0,                   0,                   0,                   0,           0.0087131,                   0,             0.00307,             0.00307,             0.00307
                  65,            0.020243,            0.010466,            0.010993,                   0,                   0,                   0,                   0,                   0,           0.0083491,                   0,             0.00296,             0.00296,             0.00296
                  66,            0.019994,            0.010568,           0.0098141,                   0,                   0,                   0,                   0,                   0,           0.0078978,                   0,             0.00285,             0.00285,             0.00285
                  67,             0.01924,            0.010112,           0.0096196,                   0,                   0,                   0,                   0,                   0,           0.0082514,                   0,             0.00274,             0.00274,             0.00274
                  68,            0.019996,            0.010584,            0.008878,                   0,                   0,                   0,                   0,                   0,           0.0087795,                   0,             0.00263,             0.00263,             0.00263
                  69,             0.02028,            0.010167,           0.0094998,                   0,                   0,                   0,                   0,                   0,           0.0075568,                   0,             0.00252,             0.00252,             0.00252
                  70,            0.019306,            0.010032,            0.010133,                   0,                   0,                   0,                   0,                   0,            0.008355,                   0,             0.00241,             0.00241,             0.00241
                  71,             0.01946,           0.0099561,            0.010013,                   0,                   0,                   0,                   0,                   0,            0.007885,                   0,              0.0023,              0.0023,              0.0023
                  72,            0.019124,            0.010057,            0.010199,                   0,                   0,                   0,                   0,                   0,           0.0085821,                   0,             0.00219,             0.00219,             0.00219
                  73,            0.018948,           0.0096237,           0.0091964,                   0,                   0,                   0,                   0,                   0,           0.0087046,                   0,             0.00208,             0.00208,             0.00208
                  74,             0.01853,             0.00975,           0.0082413,                   0,                   0,                   0,                   0,                   0,           0.0088236,                   0,             0.00197,             0.00197,             0.00197
                  75,            0.018476,           0.0097064,           0.0077256,                   0,                   0,                   0,                   0,                   0,           0.0086912,                   0,             0.00186,             0.00186,             0.00186
                  76,              0.0183,           0.0098063,           0.0079945,                   0,                   0,                   0,                   0,                   0,           0.0084455,                   0,             0.00175,             0.00175,             0.00175
                  77,            0.018279,           0.0096699,           0.0081497,                   0,                   0,                   0,                   0,                   0,           0.0086358,                   0,             0.00164,             0.00164,             0.00164
                  78,            0.017563,           0.0093419,           0.0080514,                   0,                   0,                   0,                   0,                   0,           0.0088765,                   0,             0.00153,             0.00153,             0.00153
                  79,              0.0171,           0.0096866,           0.0083339,                   0,                   0,                   0,                   0,                   0,            0.008832,                   0,             0.00142,             0.00142,             0.00142
                  80,             0.01697,           0.0091044,           0.0084726,                   0,                   0,                   0,                   0,                   0,           0.0090802,                   0,             0.00131,             0.00131,             0.00131
                  81,            0.016955,            0.009069,           0.0072649,                   0,                   0,                   0,                   0,                   0,           0.0090498,                   0,              0.0012,              0.0012,              0.0012
                  82,            0.016857,           0.0091739,           0.0071928,                   0,                   0,                   0,                   0,                   0,           0.0089633,                   0,             0.00109,             0.00109,             0.00109
                  83,            0.016353,           0.0089089,           0.0067201,                   0,                   0,                   0,                   0,                   0,           0.0092939,                   0,             0.00098,             0.00098,             0.00098
                  84,            0.016461,           0.0090729,           0.0072397,                   0,                   0,                   0,                   0,                   0,           0.0091744,                   0,             0.00087,             0.00087,             0.00087
                  85,            0.016128,           0.0091063,           0.0058309,                   0,                   0,                   0,                   0,                   0,           0.0093421,                   0,             0.00076,             0.00076,             0.00076
                  86,            0.015516,           0.0087948,           0.0063963,                   0,                   0,                   0,                   0,                   0,           0.0098635,                   0,             0.00065,             0.00065,             0.00065
                  87,             0.01559,           0.0085921,           0.0062915,                   0,                   0,                   0,                   0,                   0,           0.0098654,                   0,             0.00054,             0.00054,             0.00054
                  88,            0.015239,           0.0085689,           0.0062981,                   0,                   0,                   0,                   0,                   0,           0.0097829,                   0,             0.00043,             0.00043,             0.00043
                  89,            0.015616,           0.0086968,           0.0064146,                   0,                   0,                   0,                   0,                   0,           0.0099434,                   0,             0.00032,             0.00032,             0.00032
